label,sample,gp_to_fixed,start_to_end,uncertainty,linear_target_gain,linear_damage,linear_increased,mlp_target_gain,mlp_damage,mlp_increased
1,2533,0.10005179940630213,0.4775272435040824,0.13459944771880145,5.782852199648821e-45,0.48534374687676335,1.0,0.00014253668052823966,0.24955668699856032,1.0
1,2554,-0.06207180916364766,-0.09893491163168414,0.1298052895491739,0.0,0.013548530404641925,0.0,2.1891776967219647e-21,0.14123691417899076,1.0
1,2555,0.13446674173334827,0.3721895428125262,0.1235852037984067,1.0,0.264752606996856,1.0,-0.0007108578694070402,0.08638797242796578,0.0
1,2566,0.372877871446022,0.5934916308164639,0.13715578279312463,0.0,0.0,0.0,1.3126072464492324e-05,0.0,1.0
1,2592,0.16629613396110227,0.7418565995527527,0.12228369392698939,0.0,0.06555482260115014,0.0,-2.279231382611438e-24,0.08176156824422964,0.0
1,2597,0.0015831800533198243,0.25858711627458497,0.12059467136280567,0.0,0.010069364892766719,0.0,0.029186245912215088,0.06463946046206204,1.0
1,2602,0.42162351403974174,0.6375644652028005,0.1356262513490287,0.0,0.478103040675691,0.0,3.3564569516421184e-05,0.1630062719314337,1.0
1,2656,0.22029702620867586,0.5628662470115486,0.09249759405437984,0.0,0.36509065562643894,0.0,0.00014430503300067113,0.2849480679104378,1.0
1,2669,0.32535189870755743,-0.03413813935358996,0.09532172189356938,1.0,0.4910400506314793,1.0,0.001969119246589797,0.35937087350963737,1.0
1,2725,0.4901924032191237,0.7874620505035466,0.12962803218700342,0.0,3.1147990853241936e-09,0.0,1.1667408329215818e-10,0.08617296963701959,1.0
1,2735,0.06150945698873495,0.07053472100684807,0.06857461632774008,0.0,0.00045592272181405047,0.0,5.939940096650075e-10,0.08275595388759932,1.0
1,2752,-0.38922710299675,0.0288669331657318,0.10317803224094878,0.0,0.37850602708357944,0.0,-4.60255699951099e-27,0.10582090336247268,0.0
1,2934,0.3189604070603457,0.4443493402174108,0.10516455115470068,0.0,0.2473871969146045,0.0,8.417117798915682e-05,0.11317669404383746,1.0
